emit_base,emit_proj,emit_diff,soil_base,soil_proj,soil_diff,tree_base,tree_proj,tree_diff,fire_base,fire_proj,fire_diff,lit_base,lit_proj,lit_diff,fert_base,fert_proj,fert_diff,crop_base,crop_proj,crop_diff
1.1622271679393521,-15.800495420337253,-16.962722588276606,0.9077221881679236,0.3209077705939869,-0.58681441757393671,0.0,-16.211630134645524,-16.211630134645524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.1363497360652943,-15.668650267266695,-16.80500000333199,0.88184475629386583,0.28434376911109993,-0.5975009871827659,0.0,-16.04322098009208,-16.04322098009208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.1112102836495699,-15.454942255503042,-16.566152539152611,0.85670530387814137,0.25386967284603479,-0.60283563103210658,0.0,-15.799038872063361,-15.799038872063361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.0867873720327836,-15.15833168661975,-16.245119058652534,0.83228239226135514,0.22951809521137889,-0.60276429704997625,0.0,-15.478076725545414,-15.478076725545414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.0630609920438037,-14.778883631004563,-15.841944623048366,0.80855601227237517,0.21128837151032265,-0.59726764076205252,0.0,-15.08039894622917,-15.08039894622917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.0400109173729715,202.94395954240599,201.90394862503302,0.78550593760154297,0.1991285763859878,-0.58637736121555517,0.0,202.6546040223057,202.6546040223057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
1.0176185685905654,-27.974033993975603,-28.991652562566166,0.76311358881913693,-20.118144435936479,-20.881258024755617,0.0,-7.9461165017534103,-7.9461165017534103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.9958634569276541,1.6795567914243894,0.68369333449673531,0.7413584771562256,9.5214917886495289,8.7801333114933033,0.0,-7.9321619409394257,-7.9321619409394257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.97472929574760103,-1.2826816069961238,-2.2574109027437248,0.72022431597617254,6.1200160340150092,5.3997917180388368,0.0,-7.4929245847254187,-7.4929245847254187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
0.95419742378277483,-2.8026472059626277,-3.7568446297454026,0.69969244401134634,4.1267094556744377,3.4270170116630911,0.0,-7.0195836053513512,-7.0195836053513512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.090226943714285704,-0.16427803605714286
